EVI,LST,MNDWI,NDBI,NDVI,NO2_Emissions,Pop_Density,Relative_Humidity,SAVI,Wind_Speed,Longitude,Latitude,Building_Density_Ratio,Volume_Density,Dist_Water,Dist_Park,Dist_Highway,Street_Density,Height_Variability,SVF_Proxy,Air_Temp_C,Albedo,MODIS_LST,Soil_Moisture,Surface_Pressure_hPa,Relative_Wealth_Index,Dist_to_RWI_Node
0.691770809,35.37412043,-0.129985631,0.005665826,0.107216351,0.000118999,323.5075684,44.01000801,0.160821607,1.316944944,77.55919416,12.94247746,0.369694319,,762.9831308,462.0219157,1508.439439,2462.828322,0.0,0.630305681,25.17601381,13056.3537,34.47,0.133238673,911.1730456,0.994,1194.0488814184223
0.534618221,34.95712199,-0.138583764,0.023814889,0.093473278,0.000119665,323.3450928,44.01000801,0.140207341,1.316944944,77.56009247,12.94247746,0.578824767,,788.1669271,487.9326749,1412.202064,897.9877037,0.0,0.421175233,25.17601381,13177.9602,34.47,0.133238673,911.1730456,0.994,1255.8792901510442
0.846476945,33.92658896,-0.12922734,-0.024903441,0.130624741,0.000119665,346.0965576,44.01000801,0.195933147,1.316944944,77.56278742,12.94247746,0.523868696,,804.698469,376.1905208,1124.826754,1466.163327,0.0,0.476131304,25.17601381,11790.1992,34.05,0.133238673,911.1730456,0.994,1464.8612643513438
0.731927736,34.0872359,-0.124616809,-0.010440946,0.112217508,0.000119665,341.9925537,44.01000801,0.168323001,1.316944944,77.56368573,12.94247746,0.681868192,,778.162408,300.7725,1029.687945,1147.961405,0.0,0.318131808,25.17601381,12290.2707,34.05,0.133238673,911.1730456,1.434,1505.0177164000897
2.659195316,30.48464282,-0.145799786,-0.19846049,0.357739329,0.000119665,225.3640137,44.01000801,0.536599237,1.316944944,77.56997394,12.94247746,0.0,,918.794632,0.0,394.4832799,1383.062919,0.0,1.0,25.17601381,12616.2662,34.05,0.133238673,911.1730456,1.434,1064.6853748624326
0.586085338,35.30917805,-0.153498426,0.014711309,0.110253461,0.000119646,276.6934509,44.01000801,0.16537721,1.316944944,77.57266889,12.94247746,0.529468063,,843.3748717,146.7253803,118.0827477,1129.502405,0.0,0.470531937,25.17601381,13172.9467,33.81,0.133238673,911.1730456,1.434,966.4223173834278
2.008262256,31.97148152,-0.131429449,-0.17269817,0.304852366,0.000119646,161.5148468,44.01000801,0.457270859,1.316944944,77.57626215,12.94247746,0.264391094,,459.9305489,0.0,227.9865668,898.0342464,0.0,0.735608906,25.17601381,13462.4692,33.81,0.133238673,911.1730456,1.434,966.5384378354445
0.675158147,34.93148684,-0.120632179,-0.013719971,0.1187611,0.000119646,232.6728058,44.01000801,0.17813844,1.316944944,77.57805878,12.94247746,0.551996614,,275.3387792,142.4033736,356.5823269,1615.812261,0.0,0.448003386,25.17601381,13466.2247,33.81,0.133238673,911.1730456,1.434,1023.9397976510105
0.659754637,34.85799941,-0.118369624,0.005610924,0.102045044,0.000119646,227.184494,44.01000801,0.153064673,1.316944944,77.57895709,12.94247746,0.702925547,,191.0136411,204.5621334,439.6302988,2072.997082,0.0,0.297074453,25.17601381,13798.5902,33.81,0.133238673,911.1730456,1.434,1064.9490012274762
0.60370374,34.91952377,-0.127615124,0.00744632,0.099429972,0.000119646,211.2940216,44.01000801,0.149142291,1.316944944,77.57985541,12.94247746,0.656349014,5.907141122,127.223285,143.6325362,527.6585671,2575.311313,0.0,0.343650986,25.17601381,14207.6332,33.49,0.133238673,911.1730456,1.434,1113.0162757657056
0.524041177,36.29527682,-0.14165169,0.021921353,0.091299899,0.000120012,213.599411,44.01000801,0.136947439,1.316944944,77.58075372,12.94247746,0.766972748,4.601836489,114.5734114,130.2275474,618.5444899,418.0711108,4.242640687,0.233027252,25.17601381,13037.4392,33.49,0.133238673,911.1730456,1.434,1167.2690271382007
0.862627937,35.2151825,-0.128781542,-0.046093144,0.154468864,0.000120012,240.5525055,44.01000801,0.231699056,1.316944944,77.58614362,12.94247746,0.835155225,,227.5346105,209.8001892,1025.065732,404.2085313,0.0,0.164844775,25.17601381,12634.1517,33.49,0.133238673,911.1730456,1.367,1464.455822019163
0.873555155,34.98959318,-0.142329901,-0.013595169,0.13740629,0.000120012,219.2492676,44.01000801,0.20610558,1.316944944,77.58704193,12.94247746,0.60690468,,143.7437994,277.3712593,942.3990818,1115.635547,0.0,0.39309532,25.17601381,12786.7147,33.49,0.133238673,911.1730456,1.367,1391.46870449854
0.828269204,34.04963768,-0.177644327,-0.008520652,0.154808775,0.000120012,166.0360107,44.01000801,0.232209014,1.316944944,77.58883856,12.94247746,0.613855238,,14.39128439,427.3779859,785.3605211,0.0,0.0,0.386144762,25.17601381,13191.6357,33.57,0.133238673,911.1730456,1.367,1255.5332953113898
1.132153773,36.86266814,-0.151181877,-0.019501166,0.157167643,0.000120695,10.4728508,44.01000801,0.23574696,1.316944944,77.59422845,12.94247746,0.361001002,,388.4729961,215.1420879,334.3977723,2105.018724,0.0,0.638998998,25.17601381,11978.3597,33.57,0.133238673,911.1730456,1.367,976.4645069420785
0.672256691,37.14978182,-0.130833969,0.016752562,0.098101936,0.000119892,12.15678024,44.01000801,0.147150136,1.316944944,77.60141498,12.94247746,0.622388265,,120.7883809,309.0660514,432.6741933,1086.384582,0.0,0.377611735,25.17601381,13015.1737,33.99,0.133238673,911.1730456,1.367,1090.1137806645836
0.353615394,37.90174622,-0.1101778,0.025296493,0.067000486,0.000119892,9.56030941,44.01000801,0.100499383,1.316944944,77.60500824,12.94247746,3.355704981,,166.157588,230.9183915,313.5559672,445.6319,0.0,0.0,25.17601381,16275.2252,34.33,0.132280886,911.1730456,1.367,1327.5444989127802
0.683198311,37.69837403,-0.137495831,0.022711888,0.100594878,0.000119892,10.59340858,44.01000801,0.150889344,1.316944944,77.60770318,12.94247746,0.499839398,,453.5386192,194.8651115,32.63590421,2904.839773,0.0,0.500160602,25.17601381,12323.6942,34.33,0.132280886,911.1730456,0.882,1498.9856970911032
0.570474818,38.08119227,-0.156357348,0.040638499,0.083856866,0.000117842,11.67507458,44.01000801,0.125782883,1.316944944,77.61848297,12.94247746,0.70958,,288.8712479,217.8628481,1002.095422,611.0123959,0.0,0.29042,25.17601381,12389.3877,33.91,0.132280886,911.1730456,0.882,946.6582787597403
0.603697908,36.5482103,-0.131312311,0.02641861,0.083897009,0.000117019,277.6181946,44.01000801,0.125843019,1.316944944,77.62836443,12.94247746,0.487108002,1.461324005,100.4872097,258.2822275,449.5141752,1317.920806,0.0,0.512891998,25.17601381,12327.0057,33.53,0.132280886,911.1730456,0.882,1436.8785491681328
0.58110841,35.58432866,-0.148594618,0.016851142,0.106668696,0.000117019,206.0528717,44.01000801,0.159999984,1.316944944,77.62926275,12.94247746,0.414882094,,3.788733457,355.0488599,436.0104399,784.5052553,0.0,0.585117906,25.17601381,13196.3957,33.53,0.132280886,911.1730456,0.882,1511.6208978073628
1.179638731,35.02377338,-0.17433843,-0.049338955,0.210370004,0.000113676,75.77449036,44.01000801,0.31554933,1.316944944,77.63465264,12.94247746,0.228589348,,563.0903966,697.267,294.8372557,343.716433,0.0,0.771410652,25.17601381,13947.0342,32.82,0.132280886,911.1730456,1.066,1132.6669093206283
1.894006488,31.38529109,-0.18763338,-0.042478643,0.236630365,0.000112664,61.49586868,44.01000801,0.35493873,1.316944944,77.64094085,12.94247746,0.0,,80.26743624,957.7075401,277.8130391,838.585517,0.0,1.0,25.17601381,12392.1337,32.4,0.132280886,911.1730456,1.066,948.5898465016409
1.582938988,33.15240743,-0.198359892,-0.010067237,0.210151166,0.000112664,57.0843811,44.01000801,0.315220715,1.316944944,77.64363579,12.94247746,0.0,,273.2922606,1032.589186,528.5856971,838.585517,0.0,1.0,25.17601381,12717.2087,32.4,0.132280886,911.1730456,1.066,1010.4549060902926
1.106203473,36.0184172,-0.249505103,-0.006667614,0.230105385,0.000112664,62.57751465,44.01000801,0.345152609,1.316944944,77.64633074,12.94247746,0.0,,378.3517405,1054.518748,778.5475175,4948.055635,0.0,1.0,25.17601381,15409.5237,32.4,0.132280886,911.1730456,1.066,1146.058537879538
0.495729138,35.0442815,-0.107894331,-0.007089387,0.092749529,0.000118999,322.3383484,44.01000801,0.139121819,1.316944944,77.55380427,12.94337577,0.361132072,,671.0320174,308.3910241,1538.831811,678.6864563,0.0,0.638867928,25.17601381,12390.5142,34.47,0.133238673,911.1730456,0.994,859.0711927671467
0.641071603,34.17097739,-0.130912185,0.005443297,0.111888058,0.000118999,334.7036133,44.01000801,0.167829039,1.316944944,77.55649921,12.94337577,0.426188167,,788.8798822,229.1403428,1528.67746,734.0251194,0.0,0.573811833,25.17601381,12899.5827,34.47,0.133238673,911.1730456,0.994,952.4137597366641
1.052285966,36.07994156,-0.130978957,-0.02059151,0.141913012,0.000118999,319.4496765,44.01000801,0.21286543,1.316944944,77.55829584,12.94337577,0.434870292,,767.6698188,322.7544924,1502.642681,2906.886408,0.0,0.565129708,25.17601381,12137.0707,34.47,0.133238673,911.1730456,0.994,1055.904755173839
0.54972199,34.9930112,-0.151117355,0.034751881,0.088848911,0.000119646,280.7440796,44.01000801,0.133270884,1.316944944,77.57266889,12.94337577,0.653180965,,862.5265149,52.90856868,117.6480099,2170.510434,0.0,0.346819035,25.17601381,12390.7507,33.81,0.133238673,911.1730456,1.434,869.2575598511696
1.102464092,34.25642789,-0.135107353,-0.047378171,0.1693964,0.000120012,160.545929,44.01000801,0.254089829,1.316944944,77.58075372,12.94337577,0.311060229,,88.16522434,48.23409734,658.5486519,1147.749003,0.0,0.688939771,25.17601381,12974.9847,33.49,0.133238673,911.1730456,1.434,1088.1870113198256
1.36548134,35.44760786,-0.140334979,-0.057842035,0.196724474,0.000120012,190.3565979,44.01000801,0.295081144,1.316944944,77.58704193,12.94337577,0.538374012,,215.4145383,228.4486242,890.182949,2012.964309,0.0,0.461625988,25.17601381,12829.4637,33.49,0.133238673,911.1730456,1.367,1325.8255130411003
1.008017842,34.77938495,-0.137656257,-0.031585682,0.158858389,0.000120012,226.186203,44.01000801,0.238283177,1.316944944,77.58973688,12.94337577,0.090828265,,38.93665696,333.978554,646.7606934,594.6117546,0.0,0.909171735,25.17601381,13098.0707,33.57,0.133238673,911.1730456,1.367,1116.5206501759842
0.887784119,35.93638472,-0.151353359,-0.011926483,0.149626195,0.000120695,231.860672,44.01000801,0.224435098,1.316944944,77.59063519,12.94337577,0.352115978,,9.754026213,349.7175107,572.5285443,774.6433868,0.0,0.647884022,25.17601381,13435.3077,33.57,0.133238673,911.1730456,1.367,1055.5896328733843
0.605275609,36.58068149,-0.143220827,0.030358013,0.07422851,0.000120695,9.000805855,44.01000801,0.111340635,1.316944944,77.59602508,12.94337577,1.390527361,8.343164168,376.5652427,142.1116014,125.9760644,1087.725636,0.0,0.0,25.17601381,13496.1777,33.57,0.133238673,911.1730456,1.367,848.3407136987435
1.120868133,36.87975824,-0.148065284,-0.022649113,0.16133377,0.000120695,8.715373039,44.01000801,0.241995991,1.316944944,77.59782172,12.94337577,0.802560775,,510.4956712,59.48754185,57.75848037,1102.133528,0.0,0.197439225,25.17601381,12860.4107,33.99,0.133238673,911.1730456,1.367,860.4350966212533
0.555501393,36.90026636,-0.154526085,0.044712275,0.082432412,0.000119892,10.81420708,44.01000801,0.12364649,1.316944944,77.60141498,12.94337577,0.394557659,,164.4055715,249.2367591,443.8080153,936.089127,0.0,0.605442341,25.17601381,13574.3672,33.99,0.133238673,911.1730456,1.367,1004.9760868759822
0.84957735,39.03994688,-0.123917587,-0.003412708,0.107193515,0.000119892,10.24051762,44.01000801,0.160787058,1.316944944,77.60321161,12.94337577,0.372325059,,6.523720387,120.7160345,474.1295339,948.7981607,0.0,0.627674941,25.17601381,12239.2867,33.99,0.132280886,911.1730456,1.367,1122.0246212650127
2.312732688,33.07037495,-0.140050411,-0.166179463,0.325180203,0.000113676,138.8436127,44.01000801,0.487761475,1.316944944,77.63105938,12.94337577,0.0,,177.3099088,565.0395168,532.1966749,1412.868532,0.0,1.0,25.17601381,12206.1342,32.82,0.132280886,911.1730456,1.066,1319.8618902659316
1.91596896,33.31476338,-0.145143464,-0.114431746,0.26540041,0.000113676,97.30014801,44.01000801,0.39809291,1.316944944,77.6319577,12.94337577,0.0,,272.8114896,660.0743213,530.6245739,896.9978403,0.0,1.0,25.17601381,12498.7602,32.82,0.132280886,911.1730456,1.066,1246.6457031205005
1.904746021,32.91998207,-0.147862017,-0.100737318,0.254992664,0.000113676,79.22406769,44.01000801,0.382481552,1.316944944,77.63375433,12.94337577,0.0,,466.3467839,604.6387655,429.7792759,1185.509529,0.0,1.0,25.17601381,12249.0692,32.82,0.132280886,911.1730456,1.066,1111.4783668585328
1.710927769,33.18487862,-0.162247673,-0.084815942,0.248122975,0.000113676,68.99626923,44.01000801,0.372177415,1.316944944,77.63465264,12.94337577,0.0,,563.5094872,597.8311729,346.352079,2168.527565,0.0,1.0,25.17601381,13108.3842,32.82,0.132280886,911.1730456,1.066,1050.9768628084278
1.236398934,36.13462988,-0.206981376,-0.0242458,0.212358728,0.000113676,66.00113678,44.01000801,0.318532602,1.316944944,77.63734759,12.94337577,0.012698665,,424.6082138,665.1449322,95.7217204,0.0,0.0,0.987301335,25.17601381,14705.3167,32.82,0.132280886,911.1730456,1.066,908.9596126080206
1.491797182,32.88751088,-0.206811622,-0.032933891,0.241059124,0.000113676,65.90733337,44.01000801,0.36158184,1.316944944,77.63914422,12.94337577,0.0,,263.1531271,758.4452835,59.34470852,0.0,0.0,1.0,25.17601381,12576.1177,32.82,0.132280886,911.1730456,1.066,857.7720987642551
1.326038794,32.33037362,-0.198709086,-0.015305599,0.21078372,0.000112664,64.04031372,44.01000801,0.316169458,1.316944944,77.64004253,12.94337577,0.0,,203.2806354,818.6506641,143.0942064,1118.448709,0.0,1.0,25.17601381,12214.2307,32.4,0.132280886,911.1730456,1.066,847.9942635695576
1.599244244,34.41536582,-0.212201953,0.002377611,0.212539151,0.000112664,60.87599564,44.01000801,0.318802847,1.316944944,77.64363579,12.94337577,0.133922981,,337.5083292,933.3630288,477.0215322,159.6342177,0.0,0.866077019,25.17601381,13110.6162,32.4,0.132280886,911.1730456,1.066,917.9525387448111
0.511778318,36.81481586,-0.137137011,0.042375322,0.081250846,0.000118999,322.9094849,44.01000801,0.12187396,1.316944944,77.55290595,12.94427409,0.0,,531.7714658,302.7074359,1422.196116,2092.572608,0.0,1.0,25.17601381,13070.3042,34.88,0.133238673,911.1730456,0.994,749.0674116447074
1.751484111,35.14340408,-0.128764704,-0.090864979,0.22219789,0.000118999,319.9417725,44.01000801,0.333290297,1.316944944,77.55470258,12.94427409,0.0495984,,680.5861708,172.6013189,1468.064901,1452.998825,0.0,0.9504016,25.17601381,12043.4192,34.47,0.133238673,911.1730456,0.994,785.3390653496239
0.58898129,35.91929462,-0.134622931,0.017498037,0.098943345,0.000118999,319.2767944,44.01000801,0.148412315,1.316944944,77.55829584,12.94427409,0.485545356,,668.3084184,262.7168251,1403.466208,1896.061013,0.0,0.514454644,25.17601381,12725.8662,34.47,0.133238673,911.1730456,0.994,977.9304226285494
0.630500582,34.91610575,-0.149701595,0.023930127,0.103053465,0.000119646,311.0396423,44.01000801,0.154577499,1.316944944,77.57266889,12.94427409,0.521073138,,892.411466,30.09714117,116.8402787,1762.924437,0.0,0.478926862,25.17601381,13058.8122,33.81,0.133238673,911.1730456,1.434,772.6698827891993
0.446422891,34.39314869,-0.153889269,0.014045176,0.101229563,0.000119646,221.9829254,44.01000801,0.151841627,1.316944944,77.57536383,12.94427409,0.864139897,11.01778369,626.9414515,74.9391166,166.9524268,623.2293072,2.872281323,0.135860103,25.17601381,12741.0447,33.81,0.133238673,911.1730456,1.434,754.0892398808923
0.926803921,33.6258032,-0.149933189,-0.039670307,0.166828483,0.000119646,213.6475525,44.01000801,0.250238277,1.316944944,77.57805878,12.94427409,0.511144234,,348.1518537,61.97640989,459.5384688,1123.976854,0.0,0.488855766,25.17601381,13224.3427,33.81,0.133238673,911.1730456,1.434,843.5029207544076
0.925764923,35.62021787,-0.156790033,0.019398695,0.124602608,0.000119646,147.8190155,44.01000801,0.186900452,1.316944944,77.57985541,12.94427409,0.383242115,,153.8029019,35.672758,632.7541219,2047.974839,0.0,0.616757885,25.17601381,12912.1927,33.49,0.133238673,911.1730456,1.434,949.6567156498846
0.78342532,36.71740229,-0.142390758,0.015599167,0.111387871,0.000120012,222.9749603,44.01000801,0.167078751,1.316944944,77.58794025,12.94427409,0.274702788,,219.8070488,212.7500946,756.6311526,500.7963111,0.0,0.725297212,25.17601381,13679.2332,33.49,0.133238673,911.1730456,1.367,1187.346949704182
0.428269154,36.49010396,-0.109874912,0.00887176,0.080942251,0.000120695,249.7608337,44.01000801,0.121411276,1.316944944,77.59063519,12.94427409,0.509573917,,40.19116958,256.3451684,508.526586,1646.586311,0.0,0.490426083,25.17601381,13308.3967,33.57,0.133238673,911.1730456,1.367,977.5855260127303
0.769270926,37.28479361,-0.127444729,-0.010055882,0.119472533,0.000120695,250.2654419,44.01000801,0.17920551,1.316944944,77.59153351,12.94427409,0.409524675,,50.37241625,307.1891152,434.00679,1256.5349,0.0,0.590475325,25.17601381,12327.2457,33.57,0.133238673,911.1730456,1.367,917.7950485964741
0.587223127,38.36830595,-0.140539452,0.041678205,0.077088654,0.000120695,310.6711121,44.01000801,0.1156307,1.316944944,77.59243182,12.94427409,0.279364393,,121.7406543,370.687505,360.7207064,916.7152059,0.0,0.720635607,25.17601381,12907.3732,33.57,0.133238673,911.1730456,1.367,864.8973442063326
0.928502191,35.7107954,-0.133985221,-0.017272005,0.131447017,0.000120695,10.86333275,44.01000801,0.197166711,1.316944944,77.59602508,12.94427409,0.930532817,,301.0649781,82.4312982,107.7401118,469.7414884,0.0,0.069467183,25.17601381,12859.0467,33.57,0.133238673,911.1730456,1.367,749.0572234041584
0.845899366,34.96224902,-0.12511009,-0.009072116,0.108888991,0.000120695,10.86301804,44.01000801,0.163330379,1.316944944,77.59782172,12.94427409,0.74483471,8.938016518,445.5814786,36.78740423,75.85031351,597.2297263,0.0,0.25516529,25.17601381,12683.7637,33.99,0.133238673,911.1730456,1.367,762.7273583481442
1.169851932,35.87144234,-0.16230534,-0.052536242,0.201118827,0.000117842,6.515538216,44.01000801,0.301672836,1.316944944,77.61039813,12.94427409,0.533373575,,552.5451518,359.2099625,294.3340123,1094.750826,0.0,0.466626425,25.17601381,12760.4592,34.33,0.132280886,911.1730456,0.882,1146.9273016243496
2.596253713,33.13702634,-0.164065823,-0.175324082,0.348532528,0.000117842,3.921174765,44.01000801,0.522789168,1.316944944,77.61309308,12.94427409,0.0,,310.397723,420.6486441,575.5042433,198.8404597,0.0,1.0,25.17601381,12063.8532,34.33,0.132280886,911.1730456,0.882,944.5275635133254
1.50004859,34.61873801,-0.168161377,-0.060406651,0.210197702,0.000117842,3.87815237,44.01000801,0.315290447,1.316944944,77.61488971,12.94427409,0.0,,123.9593465,310.5110633,749.2696623,336.1993026,0.0,1.0,25.17601381,12161.7827,33.91,0.132280886,911.1730456,0.882,839.6728179876964
0.415921644,37.70862809,-0.136821374,0.034778416,0.067904189,0.000117842,7.505909443,44.01000801,0.101854368,1.316944944,77.61758465,12.94427409,0.524013476,,105.2297434,343.9731484,1008.810484,938.3859873,0.0,0.475986524,25.17601381,13876.8862,33.91,0.132280886,911.1730456,0.882,753.0701565885859
0.754166468,37.25915846,-0.141143218,0.025419677,0.096739553,0.000117842,12.58900833,44.01000801,0.14510654,1.316944944,77.61938128,12.94427409,0.720728474,,228.7551681,414.6704248,1113.912206,597.0623664,0.0,0.279271526,25.17601381,12826.8937,33.91,0.132280886,911.1730456,0.882,755.1703637567799
0.987719918,34.52474246,-0.146846727,-0.029050361,0.155648217,0.000117019,10.80913734,44.01000801,0.233467723,1.316944944,77.62297454,12.94427409,0.912915003,,3.539597775,78.14811533,871.7347761,1108.88722,0.0,0.087084997,25.17601381,11616.6827,33.53,0.132280886,911.1730456,0.882,897.1728463977946
0.701013391,35.30576003,-0.149769098,0.018915733,0.111339159,0.000117019,206.2122803,44.01000801,0.167005975,1.316944944,77.62926275,12.94427409,0.58321428,3.499285681,23.26810457,425.0885254,634.5758232,1041.092193,0.0,0.41678572,25.17601381,12456.3052,33.53,0.132280886,911.1730456,0.882,1395.7109455433338
0.879319566,34.08381788,-0.14266029,-0.012952892,0.145188913,0.000113676,151.654068,44.01000801,0.217779123,1.316944944,77.63016107,12.94427409,0.128998099,,72.30406382,508.9950552,635.2960667,2236.949337,0.0,0.871001901,25.17601381,12219.1402,33.53,0.132280886,911.1730456,1.066,1338.0431179570426
2.206346378,32.49614759,-0.140547574,-0.137485504,0.28903386,0.000113676,85.95690155,44.01000801,0.433542693,1.316944944,77.6319577,12.94427409,0.0,,267.1263628,574.4867556,630.065645,1473.305978,0.0,1.0,25.17601381,11977.6832,32.82,0.132280886,911.1730456,1.066,1181.320284823
0.578418925,36.03038027,-0.141971484,0.017825007,0.098804101,0.000118999,324.3233948,44.01000801,0.148203361,1.316944944,77.55649921,12.9451724,0.0,,596.4625517,44.49628988,1334.239324,2226.25371,0.0,1.0,25.17601381,13095.9117,34.47,0.133238673,911.1730456,0.994,780.8305886280477
0.595370193,36.97033577,-0.134934649,0.011581123,0.102540798,0.000118999,317.3620605,44.01000801,0.153808354,1.316944944,77.55829584,12.9451724,0.369174556,,568.9729441,231.6113486,1304.329193,1264.495401,0.0,0.630825444,25.17601381,13031.5082,34.47,0.133238673,911.1730456,0.994,904.1777485481629
0.922032445,35.64072599,-0.141478747,-0.018639699,0.147665963,0.000118999,319.1286926,44.01000801,0.221494859,1.316944944,77.55919416,12.9451724,0.56987147,,572.5775648,328.3989462,1300.134183,512.4277589,0.0,0.43012853,25.17601381,13149.0402,34.47,0.133238673,911.1730456,0.994,974.6762026242526
1.322311594,34.25471888,-0.146630824,-0.070948228,0.210804552,0.000119665,321.2683411,44.01000801,0.316201044,1.316944944,77.56368573,12.9451724,0.303168928,,490.9390518,113.3876132,1088.628936,1239.14755,0.0,0.696831072,25.17601381,13205.9252,34.05,0.133238673,911.1730456,1.434,1337.6475097142766
0.955197958,34.63582811,-0.140079811,-0.030801846,0.156871691,0.000119665,335.4042053,44.01000801,0.23530321,1.316944944,77.56458405,12.9451724,0.309582305,,466.9496875,20.36962171,991.1456423,1650.108559,0.0,0.690417695,25.17601381,12610.4937,34.05,0.133238673,911.1730456,1.434,1253.229776491775
0.813630017,35.13315002,-0.133304343,-0.033501223,0.144907296,0.000119665,327.5343933,44.01000801,0.217356943,1.316944944,77.56638068,12.9451724,0.50796714,,478.700856,143.7297079,796.1788267,1200.494138,0.0,0.49203286,25.17601381,12546.8067,34.05,0.133238673,911.1730456,1.434,1090.974521607615
0.898730601,36.71740229,-0.146488383,9.37e-05,0.128609836,0.000119646,322.1136169,44.01000801,0.192911108,1.316944944,77.57087226,12.9451724,0.473932058,5.213252635,709.1271119,124.4986823,308.7604575,3450.973852,1.732050808,0.526067942,25.17601381,13238.6472,34.05,0.133238673,911.1730456,1.434,756.4629906919346
0.818822142,35.27499785,-0.138353482,-0.029160302,0.146842703,0.000119646,225.0136414,44.01000801,0.220260138,1.316944944,77.57536383,12.9451724,0.648241963,,650.5865186,174.3589294,167.5736236,530.6351416,0.0,0.351758037,25.17601381,12729.9102,33.81,0.133238673,911.1730456,1.434,655.6198688346318
1.179071501,34.6682993,-0.137601972,-0.056219276,0.183486402,0.000119646,204.2410278,44.01000801,0.275224534,1.316944944,77.57626215,12.9451724,0.710214382,,554.0984747,129.3412927,265.1017853,722.4661,0.0,0.289785618,25.17601381,12263.4752,33.81,0.133238673,911.1730456,1.434,677.0737986393021
1.313115295,34.03938362,-0.149185285,-0.086480729,0.230843753,0.000119646,227.0906372,44.01000801,0.346259387,1.316944944,77.57716046,12.9451724,0.541995858,,458.0255054,94.23824001,362.6300149,2102.728888,0.0,0.458004142,25.17601381,14229.1657,33.81,0.133238673,911.1730456,1.434,711.3675772937195
0.965918327,35.9329667,-0.141674355,-0.023949433,0.151376322,0.000120012,162.7038116,44.01000801,0.227060436,1.316944944,77.58704193,12.9451724,0.466618366,,129.3041303,89.28345075,782.0042397,1283.297024,0.0,0.533381634,25.17601381,13384.7772,33.49,0.133238673,911.1730456,1.367,1208.4680451852394
0.893228161,36.26793266,-0.128993109,-0.015400278,0.127255589,0.000120012,233.6833191,44.01000801,0.190879756,1.316944944,77.58973688,12.9451724,0.353011774,,168.5170049,135.4617634,537.7835881,935.3269179,0.0,0.646988226,25.17601381,12749.6327,33.57,0.133238673,911.1730456,1.367,974.2705738722221
0.718934703,37.66248482,-0.13973327,0.026860768,0.09459345,0.000120695,279.4812927,44.01000801,0.14188753,1.316944944,77.59153351,12.9451724,0.386329807,,7.397376485,231.5199403,371.0796116,1444.954758,0.0,0.613670193,25.17601381,12447.0522,33.57,0.133238673,911.1730456,1.367,838.7667214101224
0.669417495,38.97158648,-0.122367933,0.022644293,0.075750768,0.000120695,306.7782898,44.01000801,0.113623859,1.316944944,77.59333014,12.9451724,0.227986212,,115.2141628,295.5126408,221.4755365,588.4947259,0.0,0.772013788,25.17601381,12234.1307,33.57,0.133238673,911.1730456,1.367,730.7206552330026
0.772494936,35.43222677,-0.137658015,-0.019631138,0.1389869,0.000120695,13.35817623,44.01000801,0.208476493,1.316944944,77.59872003,12.9451724,0.738751797,,428.4947667,175.5615815,190.5420802,1023.215428,0.0,0.261248203,25.17601381,13122.7462,33.99,0.133238673,911.1730456,1.367,694.1214376251565
0.487304529,37.86072998,-0.165893182,0.047254108,0.086876571,0.000119892,9.193874359,44.01000801,0.130312548,1.316944944,77.60231329,12.9451724,0.112320943,,144.7481887,141.2905906,510.8730333,436.0151821,0.0,0.887679057,25.17601381,14269.3447,33.99,0.132280886,911.1730456,1.367,909.6855812104271
1.180965851,33.54889775,-0.189795524,-0.028683132,0.21704413,0.000119892,8.012503624,44.01000801,0.325560275,1.316944944,77.60770318,12.9451724,0.28793425,,327.2436372,99.02167992,39.46681695,1683.432539,0.0,0.71206575,25.17601381,13918.2577,34.33,0.132280886,911.1730456,0.882,1330.8453158053953
2.095237633,32.80889642,-0.163131475,-0.10301429,0.270163774,0.000117842,5.786138058,44.01000801,0.405237982,1.316944944,77.61039813,12.9451724,0.227308807,,453.3183752,376.543401,320.9786936,268.5735928,0.0,0.772691193,25.17601381,12685.5802,34.33,0.132280886,911.1730456,0.882,1084.7202855064704
0.835137058,33.75397895,-0.121513203,-0.030107154,0.136218518,0.000117019,181.1083374,44.01000801,0.204323981,1.316944944,77.62926275,12.9451724,0.546222054,3.277332326,36.20932754,482.1382888,733.9199899,2116.726372,0.0,0.453777946,25.17601381,13143.2572,33.53,0.132280886,911.1730456,0.882,1345.0578564980526
1.226943467,33.87190064,-0.196827218,-0.053783853,0.235451117,0.000113676,65.67108154,44.01000801,0.353170533,1.316944944,77.63285601,12.9451724,0.0,,356.3186764,441.1041694,616.2350893,980.6362686,0.0,1.0,25.17601381,12828.0157,32.82,0.132280886,911.1730456,1.066,1042.9798969476535
2.391289899,32.72515493,-0.156181112,-0.121269137,0.298647851,0.000112664,2.770782948,44.01000801,0.447963322,1.316944944,77.64722906,12.9451724,0.034306455,,78.59438609,795.8608013,728.6918611,0.0,0.0,0.965693545,25.17601381,12672.0057,32.4,0.132280886,911.1730456,1.066,986.4873753792814
0.851126044,35.70395936,-0.167646497,-0.012552269,0.161172003,0.000112664,3.867137194,44.01000801,0.241753712,1.316944944,77.64812737,12.9451724,0.152494442,,29.97752473,837.8312884,821.6197178,596.2580503,0.0,0.847505558,25.17601381,13154.0447,32.4,0.132280886,911.1730456,1.066,1061.9367824610679
